s,a,r,sp
71,11,0.0,71
71,11,0.0,71
71,6,0.0,71
71,11,0.0,71
71,11,0.0,71
71,11,0.0,71
71,17,0.0,71
71,16,0.0,71
71,11,0.0,71
71,11,0.0,71
71,11,0.0,71
71,12,0.0,71
71,12,0.0,13
13,12,0.0,71
71,12,0.0,71
71,12,0.0,71
71,12,0.0,71
71,12,0.0,271
271,17,0.0,271
271,12,0.0,271
271,12,0.0,71
71,12,0.0,271
271,12,0.0,271
271,12,0.0,271
271,12,0.0,271
271,12,0.0,271
271,12,0.0,271
271,12,0.0,271
271,12,0.0,271
271,7,0.0,271
271,7,0.0,271
271,7,0.0,71
71,7,0.0,71
71,7,0.0,711
711,7,0.0,711
711,7,0.0,711
711,7,0.0,711
711,7,0.0,711
711,7,0.0,702
702,7,0.0,711
711,7,0.0,711
711,7,0.0,711
711,6,0.0,711
711,7,0.0,711
711,7,0.0,711
711,7,0.0,702
702,7,0.0,251
251,1,1.0,752
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,6,0.0,696
696,7,0.0,696
696,6,0.0,260
260,10,0.0,260
260,2,0.0,260
260,2,0.0,260
260,2,0.0,260
260,2,0.0,260
260,2,0.0,260
260,2,0.0,260
260,3,0.0,260
260,3,0.0,260
260,2,0.0,260
260,2,0.0,260
260,4,0.0,156
156,5,0.0,156
156,4,0.0,156
156,4,0.0,156
156,4,0.0,156
156,4,0.0,156
156,4,0.0,156
156,4,0.0,156
156,4,0.0,156
156,4,0.0,156
156,4,0.0,156
156,4,0.0,156
156,4,0.0,156
156,4,0.0,260
260,3,0.0,260
260,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,5,0.0,260
260,5,0.0,260
260,5,0.0,260
260,5,0.0,260
260,5,0.0,260
260,1,0.0,260
260,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,696
696,1,0.0,355
355,1,-1.0,751
543,4,0.0,543
543,5,0.0,543
543,5,0.0,97
97,5,0.0,97
97,10,0.0,543
543,10,0.0,543
543,10,0.0,543
543,10,0.0,543
543,10,0.0,543
543,10,0.0,413
413,5,0.0,307
307,10,0.0,307
307,10,0.0,413
413,10,0.0,543
543,10,0.0,543
543,9,0.0,416
416,1,0.0,437
437,1,0.0,437
437,7,0.0,436
436,20,0.0,284
284,20,0.0,543
543,17,0.0,543
543,17,0.0,543
543,17,0.0,543
543,17,0.0,543
543,17,0.0,543
543,17,0.0,543
543,17,0.0,543
543,17,0.0,568
568,12,0.0,531
531,12,0.0,491
491,12,0.0,733
733,12,0.0,733
733,12,0.0,491
491,7,0.0,416
416,7,0.0,491
491,7,0.0,531
531,7,0.0,543
543,7,0.0,325
325,7,0.0,543
543,12,0.0,325
325,12,0.0,543
543,12,0.0,543
543,15,0.0,97
97,15,0.0,748
748,12,0.0,748
748,12,0.0,587
587,7,0.0,289
289,9,0.0,289
289,9,0.0,543
543,7,0.0,543
543,7,0.0,543
543,2,0.0,543
543,2,0.0,543
543,2,0.0,266
266,2,0.0,413
413,4,0.0,413
413,4,0.0,413
413,2,0.0,543
543,2,0.0,543
543,2,0.0,416
416,2,0.0,416
416,2,0.0,416
416,4,0.0,543
543,4,0.0,543
543,2,0.0,416
416,2,0.0,543
543,2,0.0,543
543,2,0.0,543
543,2,0.0,543
543,2,0.0,543
543,2,0.0,543
543,2,0.0,251
251,1,-1.0,751
598,1,0.0,598
598,1,0.0,598
598,1,0.0,285
285,1,0.0,285
285,1,0.0,242
242,1,0.0,242
242,23,0.0,242
242,24,0.0,278
278,24,0.0,728
728,24,0.0,728
728,24,0.0,728
728,24,0.0,386
386,24,0.0,315
315,24,0.0,315
315,24,0.0,315
315,24,0.0,728
728,24,0.0,728
728,24,0.0,728
728,24,0.0,308
308,24,0.0,728
728,25,0.0,728
728,25,0.0,728
728,25,0.0,728
728,25,0.0,728
728,25,0.0,728
728,25,0.0,308
308,25,0.0,308
308,25,0.0,321
321,25,0.0,308
308,25,0.0,308
308,25,0.0,308
308,25,0.0,308
308,24,0.0,308
308,24,0.0,308
308,24,0.0,308
308,24,0.0,308
308,24,0.0,308
308,24,0.0,282
282,24,0.0,282
282,24,0.0,282
282,24,0.0,282
282,24,0.0,282
282,24,0.0,282
282,24,0.0,282
282,24,0.0,282
282,24,0.0,282
282,25,0.0,412
412,1,-1.0,751
489,1,0.0,489
489,1,0.0,489
489,1,0.0,489
489,1,0.0,489
489,1,0.0,489
489,1,0.0,489
489,1,0.0,650
650,5,0.0,650
650,1,0.0,306
306,1,0.0,237
237,5,0.0,657
657,4,0.0,68
68,4,0.0,68
68,5,0.0,97
97,14,0.0,97
97,20,0.0,97
97,20,0.0,451
451,20,0.0,451
451,25,0.0,451
451,25,0.0,451
451,25,0.0,451
451,20,0.0,451
451,20,0.0,451
451,25,0.0,451
451,25,0.0,451
451,25,0.0,451
451,25,0.0,451
451,25,0.0,451
451,25,0.0,391
391,25,0.0,391
391,24,0.0,391
391,25,0.0,391
391,24,0.0,391
391,24,0.0,391
391,24,0.0,391
391,24,0.0,391
391,25,0.0,391
391,25,0.0,391
391,24,0.0,391
391,25,0.0,391
391,24,0.0,391
391,24,0.0,391
391,24,0.0,391
391,24,0.0,391
391,22,0.0,391
391,22,0.0,409
409,23,0.0,409
409,23,0.0,409
409,25,0.0,409
409,23,0.0,409
409,23,0.0,409
409,23,0.0,409
409,23,0.0,409
409,23,0.0,409
409,25,0.0,728
728,25,0.0,728
728,25,0.0,694
694,25,0.0,127
127,25,0.0,210
210,2,0.0,210
210,2,0.0,199
199,1,-1.0,751
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,1,0.0,482
482,2,0.0,482
482,1,0.0,482
482,1,0.0,607
607,4,0.0,482
482,1,0.0,578
578,1,0.0,482
482,1,0.0,381
381,1,0.0,381
381,1,0.0,381
381,1,0.0,578
578,17,0.0,578
578,17,0.0,578
578,17,0.0,578
578,20,0.0,578
578,20,0.0,578
578,2,0.0,80
80,25,0.0,418
418,25,0.0,280
280,25,0.0,280
280,17,0.0,280
280,17,0.0,280
280,17,0.0,280
280,16,0.0,280
280,1,0.0,280
280,5,0.0,280
280,5,0.0,280
280,1,0.0,280
280,1,0.0,280
280,1,0.0,280
280,1,0.0,280
280,1,0.0,280
280,5,0.0,280
280,1,0.0,280
280,1,0.0,280
280,5,0.0,280
280,1,0.0,280
280,1,0.0,280
280,1,0.0,280
280,5,0.0,280
280,1,0.0,280
280,1,0.0,280
280,1,0.0,280
280,5,0.0,280
280,1,0.0,280
280,1,0.0,280
280,1,0.0,280
280,1,0.0,280
280,5,0.0,280
280,5,0.0,280
280,1,0.0,280
280,1,0.0,280
280,5,0.0,280
280,22,0.0,280
280,25,0.0,280
280,22,0.0,280
280,22,0.0,280
280,22,0.0,280
280,22,0.0,280
280,25,0.0,280
280,22,0.0,280
280,22,0.0,251
251,1,-1.0,751
666,1,0.0,666
666,1,0.0,666
666,1,0.0,666
666,1,0.0,666
666,1,0.0,703
703,1,0.0,703
703,1,0.0,454
454,5,0.0,454
454,6,0.0,454
454,6,0.0,142
142,1,0.0,185
185,1,0.0,703
703,1,0.0,703
703,1,0.0,185
185,1,0.0,703
703,1,0.0,703
703,1,0.0,703
703,1,0.0,703
703,1,0.0,703
703,1,0.0,703
703,1,0.0,266
266,1,0.0,142
142,1,0.0,266
266,1,0.0,266
266,1,0.0,703
703,1,0.0,266
266,1,0.0,266
266,1,0.0,703
703,1,0.0,703
703,1,0.0,703
703,6,0.0,703
703,6,0.0,703
703,6,0.0,703
703,6,0.0,703
703,6,0.0,703
703,6,0.0,703
703,6,0.0,142
142,6,0.0,142
142,6,0.0,142
142,6,0.0,266
266,6,0.0,703
703,6,0.0,703
703,6,0.0,703
703,6,0.0,666
666,6,0.0,465
465,6,0.0,479
479,6,0.0,465
465,6,0.0,465
465,6,0.0,666
666,6,0.0,465
465,6,0.0,505
505,6,0.0,505
505,6,0.0,505
505,6,0.0,91
91,6,0.0,505
505,6,0.0,91
91,6,0.0,91
91,6,0.0,505
505,6,0.0,465
465,6,0.0,505
505,6,0.0,465
465,6,0.0,465
465,6,0.0,358
358,6,0.0,489
489,6,0.0,505
505,6,0.0,489
489,6,0.0,505
505,10,0.0,479
479,6,0.0,479
479,6,0.0,479
479,10,0.0,479
479,6,0.0,333
333,1,-1.0,751
646,1,0.0,646
646,1,0.0,646
646,1,0.0,646
646,1,0.0,646
646,1,0.0,646
646,25,0.0,242
242,12,0.0,669
669,22,0.0,386
386,25,0.0,386
386,22,0.0,386
386,22,0.0,386
386,22,0.0,386
386,22,0.0,637
637,25,0.0,523
523,12,0.0,523
523,12,0.0,415
415,12,0.0,415
415,12,0.0,415
415,7,0.0,415
415,7,0.0,415
415,7,0.0,415
415,7,0.0,415
415,7,0.0,415
415,7,0.0,415
415,7,0.0,415
415,7,0.0,415
415,7,0.0,363
363,7,0.0,363
363,7,0.0,415
415,7,0.0,558
558,7,0.0,415
415,6,0.0,558
558,7,0.0,415
415,7,0.0,415
415,2,0.0,415
415,2,0.0,415
415,2,0.0,657
657,2,0.0,657
657,2,0.0,657
657,2,0.0,657
657,2,0.0,657
657,2,0.0,657
657,2,0.0,657
657,2,0.0,657
657,2,0.0,657
657,1,0.0,657
657,1,0.0,657
657,1,0.0,657
657,1,0.0,657
657,1,0.0,698
698,1,0.0,698
698,1,0.0,415
415,1,0.0,733
733,1,0.0,733
733,1,0.0,415
415,1,0.0,415
415,1,0.0,415
415,1,0.0,598
598,1,-1.0,751
647,16,0.0,50
50,17,0.0,50
50,17,0.0,50
50,5,0.0,50
50,5,0.0,50
50,1,0.0,512
512,3,0.0,512
512,4,0.0,512
512,5,0.0,672
672,5,0.0,672
672,5,0.0,672
672,5,0.0,672
672,4,0.0,672
672,3,0.0,394
394,5,0.0,394
394,1,0.0,394
394,5,0.0,394
394,5,0.0,394
394,1,0.0,394
394,1,0.0,394
394,1,0.0,503
503,1,0.0,503
503,1,0.0,503
503,1,0.0,503
503,1,0.0,503
503,1,0.0,512
512,1,0.0,512
512,1,0.0,512
512,1,0.0,512
512,2,0.0,512
512,2,0.0,512
512,2,0.0,519
519,2,0.0,519
519,2,0.0,519
519,2,0.0,512
512,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,553
553,1,0.0,503
503,1,0.0,104
104,1,1.0,752
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,21,0.0,625
625,6,0.0,358
358,6,0.0,358
358,1,0.0,358
358,1,0.0,486
486,1,0.0,486
486,1,0.0,486
486,1,0.0,613
613,1,0.0,613
613,1,0.0,486
486,1,0.0,486
486,1,0.0,486
486,1,0.0,486
486,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,183
183,1,0.0,486
486,1,0.0,568
568,1,0.0,486
486,1,0.0,486
486,1,0.0,613
613,1,0.0,486
486,1,0.0,486
486,1,0.0,486
486,1,0.0,486
486,1,0.0,613
613,1,0.0,613
613,1,0.0,613
613,1,0.0,613
613,1,0.0,486
486,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,486
486,1,0.0,613
613,1,0.0,183
183,1,0.0,183
183,1,0.0,613
613,1,0.0,613
613,1,0.0,183
183,1,0.0,358
358,1,1.0,752
503,1,0.0,503
503,1,0.0,503
503,1,0.0,503
503,1,0.0,503
503,1,0.0,503
503,1,0.0,503
503,1,0.0,54
54,14,0.0,54
54,10,0.0,54
54,7,0.0,54
54,8,0.0,54
54,10,0.0,54
54,10,0.0,54
54,8,0.0,54
54,3,0.0,54
54,3,0.0,54
54,3,0.0,54
54,5,0.0,54
54,5,0.0,54
54,1,0.0,54
54,1,0.0,54
54,6,0.0,54
54,7,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,5,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,5,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,54
54,4,0.0,54
54,1,0.0,54
54,1,0.0,54
54,1,0.0,358
358,1,1.0,752
97,15,0.0,97
97,12,0.0,97
97,12,0.0,330
330,12,0.0,298
298,12,0.0,298
298,12,0.0,298
298,12,0.0,298
298,12,0.0,298
298,12,0.0,700
700,12,0.0,700
700,12,0.0,700
700,12,0.0,700
700,7,0.0,700
700,7,0.0,700
700,6,0.0,700
700,7,0.0,700
700,7,0.0,700
700,7,0.0,700
700,7,0.0,700
700,7,0.0,700
700,7,0.0,700
700,7,0.0,700
700,7,0.0,700
700,7,0.0,57
57,7,0.0,57
57,7,0.0,726
726,7,0.0,700
700,7,0.0,700
700,7,0.0,383
383,7,0.0,700
700,7,0.0,700
700,7,0.0,700
700,7,0.0,383
383,7,0.0,383
383,7,0.0,383
383,7,0.0,383
383,7,0.0,700
700,7,0.0,383
383,7,0.0,700
700,7,0.0,383
383,7,0.0,383
383,12,0.0,700
700,7,0.0,700
700,12,0.0,700
700,12,0.0,700
700,12,0.0,700
700,12,0.0,114
114,12,0.0,114
114,12,0.0,114
114,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,383
383,12,0.0,295
295,12,0.0,295
295,12,0.0,668
668,1,-1.0,751
420,1,0.0,420
420,1,0.0,420
420,1,0.0,420
420,1,0.0,128
128,1,0.0,128
128,1,0.0,128
128,1,0.0,285
285,1,0.0,285
285,1,0.0,460
460,1,0.0,460
460,1,0.0,460
460,1,0.0,650
650,21,0.0,710
710,25,0.0,391
391,25,0.0,391
391,25,0.0,686
686,25,0.0,686
686,25,0.0,321
321,22,0.0,321
321,22,0.0,321
321,23,0.0,321
321,22,0.0,321
321,21,0.0,321
321,23,0.0,321
321,21,0.0,321
321,23,0.0,321
321,25,0.0,321
321,22,0.0,321
321,22,0.0,321
321,25,0.0,321
321,22,0.0,321
321,22,0.0,321
321,22,0.0,321
321,25,0.0,321
321,22,0.0,321
321,22,0.0,321
321,22,0.0,321
321,25,0.0,321
321,25,0.0,321
321,25,0.0,321
321,22,0.0,321
321,22,0.0,321
321,25,0.0,326
326,22,0.0,293
293,25,0.0,321
321,22,0.0,321
321,22,0.0,321
321,25,0.0,326
326,22,0.0,326
326,22,0.0,326
326,22,0.0,326
326,22,0.0,326
326,22,0.0,407
407,22,0.0,407
407,22,0.0,407
407,25,0.0,321
321,22,0.0,321
321,22,0.0,321
321,22,0.0,321
321,22,0.0,326
326,22,0.0,326
326,22,0.0,326
326,22,0.0,326
326,22,0.0,326
326,22,0.0,326
326,22,0.0,412
412,1,-1.0,751
503,1,0.0,503
503,1,0.0,380
380,1,0.0,380
380,1,0.0,380
380,25,0.0,239
239,23,0.0,653
653,23,0.0,732
732,23,0.0,732
732,25,0.0,732
732,25,0.0,732
732,25,0.0,732
732,23,0.0,732
732,23,0.0,732
732,23,0.0,332
332,23,0.0,332
332,18,0.0,688
688,3,0.0,688
688,5,0.0,688
688,2,0.0,688
688,2,0.0,688
688,2,0.0,688
688,2,0.0,688
688,2,0.0,688
688,2,0.0,688
688,2,0.0,688
688,2,0.0,519
519,2,0.0,549
549,2,0.0,519
519,2,0.0,549
549,3,0.0,333
333,2,0.0,591
591,2,0.0,591
591,2,0.0,688
688,2,0.0,688
688,1,0.0,688
688,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,183
183,1,0.0,598
598,1,1.0,752
489,1,0.0,489
489,1,0.0,489
489,1,0.0,703
703,21,0.0,266
266,25,0.0,266
266,22,0.0,266
266,21,0.0,144
144,10,0.0,587
587,1,0.0,587
587,5,0.0,587
587,10,0.0,587
587,16,0.0,289
289,21,0.0,289
289,20,0.0,587
587,20,0.0,540
540,20,0.0,540
540,15,0.0,540
540,6,0.0,540
540,7,0.0,540
540,7,0.0,552
552,5,0.0,543
543,1,0.0,704
704,5,0.0,543
543,1,0.0,688
688,2,0.0,125
125,1,0.0,613
613,3,0.0,704
704,5,0.0,125
125,3,0.0,543
543,1,0.0,704
704,5,0.0,125
125,1,0.0,416
416,5,0.0,125
125,2,0.0,416
416,2,0.0,416
416,2,0.0,416
416,2,0.0,416
416,2,0.0,416
416,2,0.0,416
416,2,0.0,416
416,2,0.0,543
543,2,0.0,543
543,2,0.0,416
416,2,0.0,416
416,1,0.0,416
416,5,0.0,163
163,5,0.0,163
163,1,0.0,163
163,1,0.0,331
331,2,0.0,163
163,2,0.0,269
269,1,0.0,465
465,1,0.0,163
163,2,0.0,465
465,1,0.0,455
455,2,0.0,416
416,2,0.0,465
465,2,0.0,163
163,2,0.0,163
163,2,0.0,163
163,2,0.0,163
163,2,0.0,331
331,1,0.0,163
163,2,0.0,163
163,2,0.0,163
163,2,0.0,333
333,1,1.0,752
743,22,0.0,743
743,22,0.0,557
557,21,0.0,557
557,22,0.0,557
557,22,0.0,557
557,22,0.0,557
557,22,0.0,554
554,22,0.0,554
554,22,0.0,554
554,25,0.0,741
741,25,0.0,741
741,23,0.0,741
741,23,0.0,741
741,25,0.0,741
741,25,0.0,741
741,22,0.0,741
741,23,0.0,741
741,23,0.0,741
741,7,0.0,741
741,7,0.0,741
741,22,0.0,741
741,7,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,23,0.0,741
741,23,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,23,0.0,741
741,24,0.0,741
741,22,0.0,741
741,22,0.0,741
741,7,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,23,0.0,741
741,23,0.0,741
741,23,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,22,0.0,741
741,23,0.0,741
741,23,0.0,741
741,22,0.0,741
741,17,0.0,741
741,17,0.0,741
741,22,0.0,741
741,17,0.0,741
741,17,0.0,741
741,17,0.0,741
741,16,0.0,741
741,11,0.0,741
741,6,0.0,741
741,1,0.0,741
741,6,0.0,741
741,22,0.0,611
611,1,-1.0,751
451,25,0.0,451
451,22,0.0,559
559,25,0.0,451
451,25,0.0,561
561,25,0.0,661
661,19,0.0,451
451,18,0.0,451
451,18,0.0,76
76,20,0.0,76
76,20,0.0,76
76,20,0.0,76
76,16,0.0,363
363,16,0.0,197
197,6,0.0,255
255,6,0.0,255
255,16,0.0,255
255,19,0.0,76
76,20,0.0,76
76,20,0.0,76
76,20,0.0,76
76,19,0.0,76
76,20,0.0,76
76,20,0.0,76
76,20,0.0,76
76,17,0.0,76
76,17,0.0,76
76,20,0.0,76
76,20,0.0,76
76,17,0.0,76
76,17,0.0,76
76,7,0.0,76
76,12,0.0,76
76,12,0.0,76
76,12,0.0,76
76,12,0.0,76
76,7,0.0,76
76,12,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,497
497,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,76
76,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,530
530,17,0.0,76
76,17,0.0,251
251,1,-1.0,751
598,1,0.0,598
598,1,0.0,598
598,1,0.0,598
598,1,0.0,598
598,1,0.0,598
598,1,0.0,598
598,1,0.0,598
598,1,0.0,598
598,1,0.0,598
598,1,0.0,598
598,1,0.0,245
245,1,0.0,245
245,1,0.0,598
598,1,0.0,598
598,1,0.0,598
598,1,0.0,598
598,1,0.0,221
221,1,0.0,221
221,8,0.0,221
221,8,0.0,221
221,10,0.0,221
221,10,0.0,221
221,10,0.0,221
221,8,0.0,221
221,8,0.0,667
667,9,0.0,667
667,10,0.0,667
667,8,0.0,667
667,8,0.0,667
667,7,0.0,221
221,7,0.0,221
221,7,0.0,221
221,10,0.0,221
221,7,0.0,221
221,10,0.0,587
587,7,0.0,587
587,7,0.0,587
587,8,0.0,587
587,9,0.0,587
587,4,0.0,624
624,4,0.0,221
221,3,0.0,221
221,2,0.0,221
221,2,0.0,221
221,5,0.0,221
221,5,0.0,221
221,2,0.0,221
221,2,0.0,221
221,2,0.0,221
221,2,0.0,221
221,4,0.0,221
221,5,0.0,221
221,2,0.0,221
221,2,0.0,221
221,2,0.0,221
221,2,0.0,266
266,2,0.0,221
221,2,0.0,506
506,2,0.0,506
506,2,0.0,506
506,5,0.0,97
97,2,0.0,251
251,1,-1.0,751
355,1,0.0,355
355,1,0.0,460
460,6,0.0,508
508,10,0.0,508
508,13,0.0,508
508,12,0.0,508
508,12,0.0,508
508,12,0.0,508
508,12,0.0,508
508,17,0.0,508
508,17,0.0,508
508,17,0.0,508
508,17,0.0,508
508,20,0.0,508
508,17,0.0,508
508,17,0.0,508
508,17,0.0,508
508,17,0.0,508
508,17,0.0,508
508,25,0.0,508
508,17,0.0,508
508,17,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,25,0.0,508
508,22,0.0,508
508,20,0.0,508
508,17,0.0,508
508,17,0.0,508
508,20,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,25,0.0,508
508,25,0.0,508
508,23,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,22,0.0,508
508,17,0.0,508
508,12,0.0,508
508,12,0.0,508
508,12,0.0,508
508,15,0.0,508
508,12,0.0,508
508,7,0.0,508
508,7,0.0,508
508,7,0.0,508
508,7,0.0,508
508,8,0.0,508
508,2,0.0,508
508,2,0.0,508
508,2,0.0,508
508,2,0.0,508
508,2,0.0,508
508,4,0.0,508
508,3,0.0,251
251,1,-1.0,751
670,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,358
358,1,0.0,710
710,21,0.0,710
710,21,0.0,710
710,22,0.0,538
538,7,0.0,130
130,6,0.0,130
130,7,0.0,130
130,7,0.0,150
150,7,0.0,237
237,7,0.0,523
523,7,0.0,87
87,7,0.0,370
370,8,0.0,130
130,7,0.0,130
130,7,0.0,167
167,8,0.0,370
370,7,0.0,167
167,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,8,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,7,0.0,361
361,8,0.0,361
361,8,0.0,361
361,8,0.0,361
361,8,0.0,361
361,8,0.0,361
361,8,0.0,361
361,8,0.0,25
25,8,0.0,25
25,8,0.0,25
25,8,0.0,642
642,8,0.0,642
642,8,0.0,552
552,8,0.0,552
552,8,0.0,616
616,8,0.0,616
616,7,0.0,616
616,1,0.0,616
616,8,0.0,616
616,8,0.0,616
616,8,0.0,616
616,2,0.0,616
616,1,0.0,616
616,1,0.0,616
616,2,0.0,536
536,1,0.0,616
616,2,0.0,616
616,1,0.0,616
616,2,0.0,616
616,2,0.0,616
616,2,0.0,616
616,2,0.0,616
616,2,0.0,616
616,2,0.0,616
616,2,0.0,333
333,1,1.0,752
47,1,0.0,47
47,1,0.0,47
47,1,0.0,607
607,3,0.0,607
607,5,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,5,0.0,607
607,5,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,714
714,2,0.0,714
714,2,0.0,607
607,2,0.0,714
714,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,5,0.0,714
714,2,0.0,607
607,2,0.0,607
607,2,0.0,714
714,2,0.0,714
714,2,0.0,714
714,2,0.0,714
714,2,0.0,714
714,2,0.0,714
714,2,0.0,714
714,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,5,0.0,607
607,2,0.0,607
607,5,0.0,607
607,2,0.0,607
607,2,0.0,607
607,1,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,2,0.0,607
607,5,0.0,607
607,5,0.0,607
607,5,0.0,607
607,2,0.0,607
607,3,0.0,607
607,5,0.0,607
607,1,0.0,607
607,6,0.0,607
607,6,0.0,666
666,6,0.0,598
598,1,-1.0,751
613,1,0.0,276
276,1,0.0,185
185,1,0.0,90
90,22,0.0,638
638,10,0.0,638
638,1,0.0,638
638,11,0.0,90
90,14,0.0,383
383,10,0.0,383
383,7,0.0,689
689,7,0.0,689
689,10,0.0,383
383,7,0.0,383
383,7,0.0,689
689,7,0.0,726
726,7,0.0,726
726,12,0.0,726
726,12,0.0,726
726,12,0.0,726
726,12,0.0,726
726,12,0.0,726
726,7,0.0,602
602,7,0.0,226
226,12,0.0,226
226,12,0.0,226
226,18,0.0,114
114,15,0.0,114
114,20,0.0,114
114,18,0.0,114
114,18,0.0,114
114,18,0.0,114
114,18,0.0,114
114,13,0.0,114
114,18,0.0,114
114,20,0.0,114
114,18,0.0,114
114,18,0.0,114
114,18,0.0,114
114,18,0.0,114
114,18,0.0,114
114,18,0.0,114
114,18,0.0,114
114,19,0.0,114
114,19,0.0,114
114,19,0.0,114
